run_id,time_utc,symbol,tf,type,score,bias,entry,stop,target,why,cadence_min,watchlist,engine
6bd02d40,2025-10-09 02:46:11Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
69a52022,2025-10-09 02:58:52Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
69a52022,2025-10-09 02:58:52Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
0667fba4,2025-10-09 03:41:35Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
0667fba4,2025-10-09 03:41:35Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
e7595b11,2025-10-09 04:20:15Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
e7595b11,2025-10-09 04:20:15Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
3252653a,2025-10-09 04:52:34Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
3252653a,2025-10-09 04:52:34Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
e14c62c3,2025-10-09 04:57:33Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
e14c62c3,2025-10-09 04:57:33Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
864ffbf8,2025-10-09 05:02:33Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
864ffbf8,2025-10-09 05:02:33Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
7d2cf6eb,2025-10-09 05:07:34Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
7d2cf6eb,2025-10-09 05:07:34Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
a6354397,2025-10-09 05:12:36Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
a6354397,2025-10-09 05:12:36Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
8803cbfd,2025-10-09 05:19:18Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
8803cbfd,2025-10-09 05:19:18Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
bc1fa716,2025-10-09 05:24:49Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
bc1fa716,2025-10-09 05:24:49Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
f6125423,2025-10-09 05:30:45Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
f6125423,2025-10-09 05:30:45Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
c12402c8,2025-10-09 05:35:45Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
c12402c8,2025-10-09 05:35:45Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
6c860801,2025-10-09 05:46:35Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
6c860801,2025-10-09 05:46:35Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
8acacfc6,2025-10-09 05:51:37Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
8acacfc6,2025-10-09 05:51:37Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
8852edfa,2025-10-09 05:56:36Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
8852edfa,2025-10-09 05:56:36Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
8681514a,2025-10-09 06:01:36Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
8681514a,2025-10-09 06:01:36Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
9707e9a2,2025-10-09 06:11:38Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
9707e9a2,2025-10-09 06:11:38Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
3534a8a6,2025-10-09 06:16:38Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
3534a8a6,2025-10-09 06:16:38Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
649271c6,2025-10-09 06:21:40Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
649271c6,2025-10-09 06:21:40Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
ad382160,2025-10-09 06:27:44Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
ad382160,2025-10-09 06:27:44Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
dc983c97,2025-10-09 06:34:12Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
dc983c97,2025-10-09 06:34:12Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
98f108ec,2025-10-09 06:39:38Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
98f108ec,2025-10-09 06:39:38Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
558a0010,2025-10-09 06:45:11Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
558a0010,2025-10-09 06:45:11Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
49592219,2025-10-09 06:50:11Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
49592219,2025-10-09 06:50:11Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
505ff32d,2025-10-09 06:55:12Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
505ff32d,2025-10-09 06:55:12Z,,5min,skip,,,,,,outside trading hours,30,"EURUSD,XAUUSD",v2b
12271c37,2025-10-09 07:00:12Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
12271c37,2025-10-09 07:00:23Z,,,ping,,,,,,yfinance ok=False code=500 empty,30,"EURUSD,XAUUSD",v2b
12271c37,2025-10-09 07:00:27Z,EURUSD,5min,ok,0,0,,,,no data,30,"EURUSD,XAUUSD",v2b
12271c37,2025-10-09 07:00:35Z,XAUUSD,5min,ok,0,0,,,,no data,30,"EURUSD,XAUUSD",v2b
e093a658,2025-10-09 07:05:13Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
e093a658,2025-10-09 07:05:28Z,,,ping,,,,,,yfinance ok=False code=500 empty,30,"EURUSD,XAUUSD",v2b
e093a658,2025-10-09 07:05:32Z,EURUSD,5min,ok,0,0,,,,no data,30,"EURUSD,XAUUSD",v2b
e093a658,2025-10-09 07:05:41Z,XAUUSD,5min,ok,0,0,,,,no data,30,"EURUSD,XAUUSD",v2b
82fe070b,2025-10-09 07:10:14Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
82fe070b,2025-10-09 07:10:25Z,,,ping,,,,,,yfinance ok=False code=500 empty,30,"EURUSD,XAUUSD",v2b
82fe070b,2025-10-09 07:10:29Z,EURUSD,5min,ok,0,0,,,,no data,30,"EURUSD,XAUUSD",v2b
82fe070b,2025-10-09 07:10:37Z,XAUUSD,5min,ok,0,0,,,,no data,30,"EURUSD,XAUUSD",v2b
bd0b19a4,2025-10-09 07:15:13Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
bd0b19a4,2025-10-09 07:15:24Z,,,ping,,,,,,yfinance ok=False code=500 empty,30,"EURUSD,XAUUSD",v2b
bd0b19a4,2025-10-09 07:15:28Z,EURUSD,5min,ok,0,0,,,,no data,30,"EURUSD,XAUUSD",v2b
bd0b19a4,2025-10-09 07:15:38Z,XAUUSD,5min,ok,0,0,,,,no data,30,"EURUSD,XAUUSD",v2b
a73efa43,2025-10-09 07:20:14Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
a73efa43,2025-10-09 07:20:30Z,,,ping,,,,,,yfinance ok=False code=500 empty,30,"EURUSD,XAUUSD",v2b
a73efa43,2025-10-09 07:20:36Z,EURUSD,5min,ok,0,0,,,,no data,30,"EURUSD,XAUUSD",v2b
a73efa43,2025-10-09 07:20:47Z,XAUUSD,5min,ok,0,0,,,,no data,30,"EURUSD,XAUUSD",v2b
972fba34,2025-10-09 07:25:14Z,,5min,heartbeat,,,,,,,30,"EURUSD,XAUUSD",v2b
972fba34,2025-10-09 07:25:26Z,,,ping,,,,,,yfinance ok=False code=500 empty,30,"EURUSD,XAUUSD",v2b
